200 1 10
0 51.609609228286736 1 396.82371641572433 2 158.0437956140716 3 484.9766527875697 4 650.9067202637244 5 234.02082272039405 6 83.80290080193187 7 148.1731591188196 8 894.0203908450909 9 572.8463658461101
0 966.2104720682764 1 99.03102196819664 2 340.05800369457245 3 269.9657684407841 4 567.3653737561791 5 280.50972754914716 6 494.289874899213 7 530.9504285406462 8 888.7648954039701 9 891.3942640851527
0 578.4539689225552 1 550.0543885258868 2 750.2197795036254 3 955.5770812143272 4 668.0991434452731 5 7.149006491411085 6 988.5137734443846 7 975.934483321751 8 190.88714000185337 9 556.3820492161788
0 192.41465214490333 1 482.6530748531743 2 984.6559501522414 3 42.79199180198667 4 24.101774984860448 5 240.85032632040105 6 766.3989273923833 7 871.4559779055463 8 562.497166367535 9 827.8882369672103
0 679.3782773563288 1 551.5706818002521 2 887.0202904653482 3 963.6628096975272 4 576.8892937931496 5 20.63999778286486 6 224.09990415558093 7 88.06731509503632 8 64.77061148628749 9 242.24926490474456
0 163.3706577954643 1 228.77304937702502 2 546.6165922568352 3 41.74206596830643 4 829.858630118298 5 135.4496103984195 6 334.7892608099315 7 671.4846585169669 8 361.61706723192145 9 910.5547887712892
0 279.7498399759055 1 76.30165259194932 2 730.2118704389653 3 232.86467195296044 4 602.9345386927237 5 26.097943465550532 6 833.1762742121189 7 270.98555644276894 8 304.38423123269945 9 652.6432255221068
0 640.05519874052 1 99.19228722855567 2 979.6044440578039 3 924.9890626911106 4 430.94184702009994 5 215.07039158831876 6 21.6796419115973 7 703.0124360069826 8 396.4726010462819 9 262.6059318058465
0 803.4954995465215 1 948.1359653116376 2 335.0910067172668 3 745.5618714123203 4 41.03235709211451 5 513.361158513638 6 785.0178157041811 7 749.2080874096206 8 334.08556477456506 9 651.3698117596615
0 709.7710062500315 1 221.73074271406261 2 882.440346094632 3 125.59800231256486 4 733.2681318762003 5 400.93680672399313 6 503.48390634308356 7 266.8672948511421 8 58.51354443229512 9 354.19063176734176
0 246.47192280148624 1 907.3705595152824 2 359.62337161218227 3 362.87222377125937 4 560.1837356960225 5 406.55195246533043 6 413.47400572212825 7 159.03084511684472 8 274.49836075667815 9 307.69598482856276
0 674.5726802460632 1 574.3218014891669 2 665.5022364950548 3 400.8455341237841 4 805.8439843494009 5 232.76158961559707 6 579.1002488693244 7 973.006030596359 8 950.9019021312814 9 281.31352783628927
0 800.7433148880197 1 118.46091830811051 2 597.0341139888283 3 75.82472551234487 4 929.8079269490153 5 812.4231695341825 6 13.564010460620231 7 876.3757109239021 8 553.3683097608874 9 395.1780067878343
0 601.4752826955098 1 354.6748043221985 2 839.5861211685007 3 640.3341887150141 4 970.1853607590033 5 647.7323542289481 6 611.7096660740642 7 439.7940705132769 8 151.1356331371004 9 307.68351271763595
0 495.722962689062 1 471.57750837182255 2 209.43045221313784 3 182.2930223745014 4 68.01272666254185 5 804.6897579262059 6 465.1011678516792 7 689.3722518885062 8 749.0335021157645 9 658.8108839202451
0 566.6977212949732 1 527.066126534718 2 827.8409650145454 3 817.7023813794925 4 11.817485845346118 5 962.7259067540722 6 124.53786587680204 7 382.8755590607818 8 72.86920783567481 9 390.87459194828233
0 763.1297624105812 1 558.2478039419678 2 701.8404182610116 3 635.5923933393854 4 27.024323186934403 5 214.22368435686082 6 672.0865214401065 7 911.5025766093271 8 366.4236582414103 9 760.8822525787875
0 130.19317114292403 1 928.4215215339049 2 651.1572685528824 3 757.7249725811563 4 786.7760449654963 5 840.6523893255595 6 57.082615152351536 7 260.7456102585947 8 171.67758703559585 9 218.8471747145759
0 265.04026220078936 1 609.4193977982844 2 662.3957509566777 3 143.34055105703672 4 434.4921015525481 5 814.5774906931008 6 667.7372597215641 7 885.8667817167835 8 815.3945865055746 9 94.03206546906446
0 820.6264563381457 1 347.61156089524576 2 76.56234743088126 3 467.2475814063151 4 33.72012126487337 5 560.6218077909259 6 120.7630968190735 7 552.3167708435478 8 120.98021066916296 9 199.69865972268457
0 686.0518954310063 1 750.9915068414427 2 936.6381390977435 3 860.0334257337465 4 21.399609358153455 5 163.5446923418398 6 180.04820499665416 7 384.0103237618656 8 723.5006174214715 9 412.7938383390267
0 499.7718537407428 1 129.79710126039876 2 283.7543399443558 3 498.7044623454516 4 215.86127545179144 5 409.57134278843586 6 788.8072665157948 7 458.60949526612757 8 571.7172537575784 9 780.4898452537934
0 150.71488600514033 1 363.2302180910121 2 532.0852326322054 3 923.7975049182575 4 394.73672735022933 5 687.3649932808524 6 68.72293395346472 7 235.7945874954037 8 765.0135850421217 9 596.3239716560514
0 205.02403891812386 1 38.73275017137501 2 919.892294562101 3 40.930984574203634 4 441.414728860797 5 563.0948228275385 6 945.4610168208433 7 872.1885674583897 8 707.6530870490568 9 420.1276587299063
0 864.9379714271892 1 384.50731579846774 2 731.2561463607614 3 321.9441849134403 4 978.9157916621924 5 704.7379153855971 6 535.155817527968 7 270.9882178032989 8 692.1059923191405 9 620.1124125073261
0 805.3414146449395 1 211.16418025573452 2 427.15100863300074 3 157.60056741388019 4 43.68559390925309 5 413.4738890107973 6 879.2745683776145 7 189.11782212077983 8 700.3696976406313 9 506.5745816467792
0 125.02739973603889 1 995.4833629740037 2 71.32618496089704 3 102.27351164197518 4 997.1514240313694 5 362.0199099457926 6 207.89729953218318 7 434.6098994171667 8 849.6332839089423 9 289.211322347039
0 93.47306245805632 1 313.83844254484876 2 888.3478489185147 3 935.8896368327165 4 91.21627236569857 5 903.3262142372866 6 362.3015623509143 7 640.0102979289085 8 917.1083213377327 9 604.1014754306544
0 291.3785877185881 1 179.19218272331184 2 591.4564033622229 3 297.5520052568397 4 744.6638864149701 5 620.8488077780687 6 218.69188409374374 7 801.5606506438822 8 480.8728792687653 9 130.91751551969057
0 108.75869136939562 1 213.1870270621167 2 313.15208844822064 3 68.90533101021057 4 386.64171443113855 5 108.8566393229964 6 777.5313806487767 7 667.2136175323905 8 184.61792047611655 9 368.9030697981116
0 477.6072519495126 1 277.4776603035801 2 522.6254717841721 3 393.22290956740943 4 976.6146961594288 5 892.9634763651387 6 229.74173453847666 7 68.75066336351271 8 332.90626629537087 9 321.9005093682816
0 537.1364728533317 1 755.4372768256227 2 55.99819488170354 3 742.9975302098264 4 586.0240657730523 5 907.4253446070019 6 874.7662498317881 7 973.288022640769 8 659.0766517535411 9 626.154008978957
0 717.078487614574 1 911.8826521245666 2 856.4806108667383 3 674.1976449998832 4 103.13687228853048 5 984.1672884899115 6 865.3188278118705 7 971.745170046304 8 648.0667297133868 9 477.47947469178774
0 626.2439180582967 1 564.7606034191919 2 405.8408488900694 3 689.3195997628143 4 997.4714405852961 5 420.0302764173435 6 501.45378635665367 7 805.7091619139234 8 973.9656969302741 9 203.49879066703878
0 14.37271883032829 1 198.39561495438414 2 588.318068565068 3 314.5230609630954 4 3.682538186530663 5 645.2209617652337 6 437.224100072188 7 92.93259836274305 8 393.0158462150525 9 643.1209186972663
0 660.6543191646034 1 54.07435207718792 2 723.3124307048898 3 470.90238165197303 4 281.78365520769756 5 449.34175654882023 6 854.6883578255313 7 242.1583502747802 8 40.49511213921224 9 216.03978128619275
0 375.2114488032875 1 486.42294135976937 2 275.80544095384937 3 587.8221817741329 4 799.1774135467745 5 126.94362113816622 6 909.8746691900984 7 303.35157161396535 8 676.5605380982149 9 873.2530857524195
0 317.35508823813916 1 278.2797560120591 2 308.672650093758 3 226.06052327671347 4 687.7121353339708 5 139.12290491970032 6 172.7059738637769 7 161.84979863104593 8 581.8064753859486 9 755.1151158922985
0 54.75857271851824 1 649.972063716358 2 417.46501851081877 3 223.66408325349698 4 529.1443501064267 5 810.950002326486 6 83.98849834192113 7 321.6033720180135 8 723.2761338451702 9 339.17410183978666
0 269.5439004154312 1 606.0392127242397 2 200.1757267150498 3 423.16339585729025 4 778.1729400306364 5 676.2225184330816 6 418.71368186821536 7 940.0879065141587 8 871.710241042003 9 65.54249864369808
0 481.009956357779 1 115.30623963524768 2 640.2506346144307 3 457.4346674297963 4 723.0374224942398 5 194.25769717168498 6 516.9303510877346 7 638.7227690182175 8 346.3613947885351 9 994.1671081513613
0 302.69401750778184 1 608.6738771900194 2 429.1216130035123 3 252.67006866405384 4 481.4084317979538 5 842.8354265753386 6 595.8169642370736 7 814.6462894734543 8 206.15338318599433 9 552.5442691846201
0 86.18844610586517 1 744.2613714641731 2 27.7706050231917 3 78.85057267660834 4 189.51303353354336 5 155.46027639737747 6 375.78475594188325 7 304.48293821886165 8 863.9180740424551 9 514.9295979094596
0 803.6232861927026 1 57.396332454653255 2 807.9060326437326 3 777.8526492433235 4 224.65686647745704 5 974.3908097878626 6 434.13861818435987 7 298.61692777066514 8 714.9583503791098 9 307.26599824589164
0 26.67199042154298 1 19.00262428995683 2 23.83496863503362 3 341.98598477093896 4 782.2566370642935 5 825.2798775365969 6 474.12748591714154 7 30.368369783709806 8 606.0203812332848 9 276.0730952421144
0 942.9891451475945 1 380.88317925091445 2 238.83789066416423 3 92.8128872848825 4 409.3588171505954 5 870.2497225177561 6 831.9569121431681 7 45.08895888990782 8 814.6246361506333 9 984.6530195231745
0 96.99882189715959 1 758.2419701152971 2 267.0379753518571 3 425.56668595720527 4 886.2811340059186 5 27.087812342994162 6 970.2821736056027 7 259.36553547520776 8 598.5187342434278 9 966.7550528362884
0 32.22688509383055 1 487.13855997061995 2 651.3533967324579 3 237.23387985190536 4 863.3055211069175 5 62.37138212631912 6 203.8329750546103 7 12.384971768850255 8 42.1422148435165 9 388.4584326507811
0 496.9166235219917 1 193.83678862178448 2 313.0242542202171 3 761.3247685250395 4 346.31706634514705 5 623.4119677770177 6 910.5667961982368 7 943.7916053924263 8 893.5079517306933 9 555.4667721686193
0 541.4493002376889 1 343.7021957675416 2 174.52214458321404 3 881.8017260996508 4 42.41617595237812 5 829.2404139468001 6 934.2455146081478 7 835.6073189367828 8 407.82884908911217 9 295.3206490642877
0 930.2718815743075 1 939.2456342435154 2 709.9332117195241 3 412.4044190793739 4 84.02543385642961 5 37.53698586431972 6 447.66225086139355 7 975.6093530464464 8 976.7807651154593 9 91.61954864388441
0 61.23349184084648 1 369.51452819039014 2 745.4140075420535 3 322.3816991721735 4 653.0198459355585 5 373.63881694982376 6 626.2041863575663 7 899.9273645129915 8 447.17368062767594 9 624.1705637852958
0 506.7706907199229 1 114.52895750640663 2 114.26596435429482 3 408.1612714396149 4 273.2803685466221 5 406.0461772738954 6 965.7662159250334 7 406.0605355973361 8 76.38666759379102 9 186.84513342971954
0 910.5331518524447 1 259.1662311419516 2 515.9743538062427 3 584.8387877393826 4 150.61240804644478 5 477.29094654365053 6 314.6740554551953 7 655.3877563697408 8 939.5448517353166 9 335.70518807857593
0 232.28409006049904 1 633.450807411882 2 102.07685451902411 3 847.2068870084788 4 908.6914974669057 5 960.5536536065505 6 506.6347560300137 7 853.9893112069655 8 795.6188273312229 9 746.8579452147561
0 615.1757322369413 1 506.830794512857 2 521.5405531333898 3 205.85463184473014 4 883.0598248195608 5 186.01414983400923 6 932.4101403532663 7 418.9804423300179 8 23.40178489528415 9 978.2988932524195
0 492.4186509525688 1 459.762266777688 2 211.95523918262603 3 382.2148966917197 4 872.8653930457484 5 479.930749000628 6 783.9585598742028 7 768.9242128473767 8 454.3633166487478 9 920.3126735126041
0 365.5285169237128 1 601.9067358473295 2 797.0241920578677 3 383.21114998441146 4 133.12630389275722 5 969.7648070901535 6 407.9731814929847 7 4.41335266799339 8 720.3405736817455 9 311.51358610470555
0 761.5275780732537 1 451.92733595077465 2 227.7326732888936 3 613.8265845825482 4 110.64066981650406 5 739.0428141629712 6 928.7717088530363 7 461.83934166038415 8 568.7605838019513 9 99.33475378715089
0 653.9506608167443 1 538.2792309115518 2 848.0816845176961 3 125.78506608198475 4 119.01940010086659 5 77.88592348205488 6 283.27781077703855 7 237.2837851039576 8 241.8961148536438 9 846.3143594112167
0 946.1972565223701 1 228.38978205753162 2 145.2265024306647 3 898.9711215102419 4 355.6725870309109 5 389.3804299121879 6 478.74804772854395 7 244.524585578351 8 558.5527221293522 9 219.299974566619
0 818.5867133183261 1 55.15126168920594 2 563.2996177562422 3 217.92878989397232 4 71.36405706662009 5 795.9327438999492 6 607.0089410791377 7 654.3383664231548 8 224.52550617453153 9 865.2016407866741
0 217.51143103864686 1 467.9716494005606 2 368.61347003167015 3 941.0498604496147 4 942.2914089786132 5 646.9938495965215 6 519.3039061803954 7 306.65917617834083 8 342.31864218948385 9 574.9957531554422
0 725.9011657605524 1 765.5909143051625 2 49.53178434778658 3 766.9997064734017 4 905.6427536601399 5 690.6811420853522 6 802.634301624685 7 402.1181307946595 8 32.60436645742274 9 871.7273205585013
0 867.0676319239409 1 809.144574140518 2 613.2153267174593 3 602.7235851944012 4 564.512505810854 5 860.8197626646476 6 932.3953301573292 7 387.00492283842937 8 617.0348059221706 9 770.5079233723292
0 64.10579745200477 1 179.29358084956885 2 546.0412316671337 3 412.54313757183274 4 554.6725104713945 5 891.3066138231655 6 621.5383714546956 7 662.5612928893602 8 616.5811334946463 9 208.2794352933328
0 790.7997893627268 1 649.7199597631829 2 677.5727374834719 3 360.48821567044354 4 543.4366586571729 5 18.826671731531718 6 538.7743574434428 7 711.612081473726 8 894.0409356090838 9 506.0456523989135
0 702.2873045243448 1 357.56677598313354 2 563.0238351766108 3 202.03357486955116 4 68.12653080742632 5 930.2623161557748 6 897.007722972804 7 769.0668033731098 8 875.6543887134665 9 101.58996323582502
0 356.146252681474 1 899.9660191930105 2 745.6853081860702 3 886.8272669905493 4 114.04547643501695 5 937.3980298942082 6 576.2505637144183 7 146.56568013918678 8 937.5374702137078 9 394.4409078571088
0 415.60759914081234 1 962.2103435838227 2 579.4188018740293 3 624.1348013772243 4 656.4540628691791 5 766.0807348603456 6 727.4073066102468 7 464.1094089663137 8 484.4640869195268 9 160.14818749756355
0 115.99392113002833 1 11.27851135394844 2 139.2025437291535 3 328.4872800235136 4 379.5699956629977 5 82.02222003388765 6 410.1932826266645 7 961.5890015061514 8 157.1964388908045 9 91.24012253436248
0 748.4176630212966 1 193.7862382487746 2 251.64669967788825 3 204.15084645629892 4 501.8025148731988 5 7.175795325223258 6 861.9047989161434 7 689.7390842780832 8 100.3196067634123 9 978.5864315814912
0 569.1272693962495 1 320.3055848792623 2 462.1639866210573 3 924.3385195824528 4 179.18937884704005 5 495.6635271952449 6 494.1039068516481 7 209.7683587257729 8 626.3268402094229 9 589.1421837016267
0 298.50299469879354 1 122.74927150408566 2 808.0576073972794 3 581.7085158461476 4 669.7031168606433 5 639.7314785708178 6 595.5219966370523 7 697.1981315818606 8 504.4264808443237 9 319.1439275435333
0 333.61512002759326 1 187.8584162566808 2 960.606502912755 3 859.3540553469984 4 791.8018944377743 5 789.1504644828398 6 660.5891657442861 7 122.76485440426717 8 887.303091768386 9 708.0302854987417
0 674.9597503831989 1 911.0443124770725 2 469.41949573181046 3 95.73599012208174 4 835.3452195072146 5 982.927763982391 6 153.1221421309134 7 171.443990925904 8 685.4177754434661 9 21.51183903595732
0 468.67791280804744 1 102.02570893970132 2 445.9829206022609 3 268.4673859658209 4 566.0024976509418 5 639.5360777369845 6 529.4732884657678 7 712.138270728914 8 323.6372314137436 9 404.9946498650722
0 457.3900561384799 1 315.06535788574735 2 19.731170987990094 3 341.4835901490999 4 508.23349260912477 5 893.0759441700309 6 630.176861197051 7 583.5785805806265 8 89.2477903608777 9 714.714449240145
0 432.09573070074816 1 446.6540254630007 2 577.8678245978628 3 661.4536280813671 4 786.1983904043619 5 716.659085408248 6 389.10043482439636 7 193.8229874634233 8 974.1552497725086 9 789.5482725581828
0 41.199321575313675 1 923.3181119051642 2 411.0046239021203 3 412.6682550980495 4 358.8989585454721 5 777.7133423739735 6 845.7983709904203 7 986.0524243996393 8 302.1622610554703 9 121.19064402605362
0 39.13920965148878 1 451.754459360309 2 484.8659167238866 3 209.51847801005277 4 836.9987132691886 5 698.065397804272 6 234.0986058577932 7 583.3670669497296 8 921.2227778370597 9 423.70064698253015
0 853.7792872077961 1 714.73043591399 2 142.4276833029189 3 31.818376328714187 4 881.1163393134202 5 368.34048564220626 6 25.570242909554768 7 949.036607231258 8 231.0231087132947 9 637.9045285000611
0 101.33513205436519 1 307.4525415481648 2 568.9815466591521 3 564.9756209335114 4 511.6244573490475 5 377.03646653135394 6 731.0021648398423 7 532.2734111233978 8 861.8574524868644 9 701.6717548439002
0 634.2679890198317 1 432.31351334067716 2 369.49173651142405 3 31.5429655457915 4 28.76904615841727 5 697.2746852053907 6 149.1641003089226 7 472.53632069876113 8 355.735691625193 9 868.1354989387793
0 932.1139456732882 1 420.8097832204489 2 169.96042586113853 3 309.24608960951826 4 575.1017255841476 5 772.714263343188 6 798.1621515254473 7 55.665560900390965 8 446.8626166404216 9 986.8034900581041
0 471.3909778161887 1 563.7920589029479 2 272.2470083999273 3 306.75670087306344 4 639.0980950042708 5 282.03970348773566 6 953.5902530134223 7 266.65643432725295 8 79.90195822250826 9 539.575817121279
0 707.5275721532695 1 274.21357783266905 2 199.270981400876 3 306.4215486848771 4 136.42358579389435 5 567.2118091996567 6 114.31253058133431 7 664.540525683763 8 974.8216590946139 9 391.65613982183913
0 236.6085623794988 1 745.8926611178862 2 882.8346143936337 3 565.8527913523209 4 549.5714122962166 5 998.8137209304266 6 956.1965433745721 7 936.9227453909144 8 259.1053888006036 9 346.4969871560426
0 745.7739644550916 1 377.0564716235608 2 212.45623179330494 3 740.7987902035333 4 98.69574969140938 5 86.15412393811148 6 364.0045965168233 7 139.06792127023905 8 522.9019592800569 9 5.364624251663447
0 531.4186424519539 1 627.2073876745064 2 736.8352979157759 3 988.4347714398879 4 890.0181083794898 5 824.717051271348 6 629.202671669495 7 270.71235469964023 8 971.4225748092136 9 177.03688796550594
0 215.21936120434415 1 401.1067487217215 2 400.55745749888194 3 918.1135931960542 4 50.51601870118633 5 586.306085764503 6 255.8733539144098 7 921.7463702141974 8 182.9349265794059 9 748.0722249731301
0 741.1980941995749 1 434.9332480490686 2 950.772861690721 3 182.4923602400578 4 777.985382711223 5 94.13555004474355 6 863.6363580338755 7 973.6514249104796 8 247.84989426181457 9 204.10540945871134
0 320.96870126673844 1 646.3088826905062 2 892.1860960387846 3 374.6802040911595 4 198.4792505765763 5 576.8120474469351 6 299.3563520506262 7 95.73783329445165 8 157.1606252485859 9 916.6590928981267
0 902.4035964282732 1 726.3280811270182 2 62.3144975619425 3 612.8368662707117 4 807.495168695351 5 701.847393746008 6 108.0231363984318 7 52.301686114096306 8 957.3359214180805 9 397.00925300023414
0 68.80201171661352 1 653.745647045034 2 366.60311261745267 3 295.2759254891642 4 589.7475697336071 5 408.0967515153993 6 219.04946498746472 7 562.364891998681 8 606.3547473625882 9 918.0380990591905
0 85.29739459086561 1 78.4202592727797 2 747.320644760693 3 116.19946116200322 4 938.5041685614627 5 294.44807871861735 6 107.0730362230367 7 86.5739440464926 8 402.0165609126211 9 75.65505685602253
0 815.4671668745133 1 907.143211132348 2 383.85318989269666 3 740.4009019061439 4 713.0792677674409 5 507.6567382880039 6 375.3534662818627 7 176.57747091978203 8 735.7917621711802 9 726.0032436983008
0 675.6148064091981 1 737.3615063412658 2 861.9132458960048 3 839.6377461364892 4 216.40283227365103 5 149.45265929033778 6 96.90532103071973 7 668.0823030908663 8 33.06395677650193 9 240.10519424197992
0 420.89837919989475 1 296.6063302301821 2 103.59627241951463 3 669.4888596854009 4 725.5709084385365 5 175.80986626559775 6 969.4412589736488 7 271.1733031120205 8 381.63858347528975 9 28.983163959051446
0 533.7473863481192 1 676.8210023229999 2 545.1544672744867 3 549.796048097037 4 435.82725775810496 5 316.4938095168744 6 312.05650684976376 7 381.08288744597223 8 739.2793508760527 9 586.3319751559153
0 467.91530281391204 1 187.23193782976523 2 940.7793015537376 3 320.7476714126276 4 3.6327853497158635 5 992.9622823303848 6 923.8580041982275 7 183.6899173856001 8 474.92184551867143 9 105.07735479196111
0 168.0788684909126 1 727.9847470888204 2 36.75690212622614 3 993.1206683273654 4 359.9028882090412 5 231.23116856607876 6 169.62745008742516 7 668.7279361918531 8 612.1868679127432 9 244.24313250060877
0 224.3492616010766 1 765.8688419812456 2 589.6988959770425 3 107.56706324603965 4 397.39161641977506 5 606.1025375747345 6 243.25493763873627 7 221.17595561358894 8 128.16535630769988 9 47.43288174703201
0 290.08126424870954 1 6.0441167490997785 2 778.4817693031903 3 663.3424947777125 4 237.78978046498938 5 880.9393729696068 6 109.44152626536226 7 315.1092512421943 8 513.9165060064861 9 514.4359331768023
0 215.3407522022243 1 549.5642999334841 2 258.3187607543634 3 773.8458442380553 4 627.7928098216703 5 740.0377996465436 6 387.8518966767926 7 623.4962103850618 8 705.15501596615 9 998.3568169512637
0 867.6541685789987 1 142.53646710212357 2 742.5229726317887 3 154.4086825401802 4 484.0564432834556 5 446.25147757600223 6 83.00905153064473 7 91.96467073667185 8 11.603726012689025 9 142.67636653398435
0 10.756879439159887 1 784.1699432935815 2 425.925497020312 3 224.16251684685838 4 447.1606388770657 5 162.34919556672364 6 663.2252555832714 7 89.42692823661294 8 250.05524332851073 9 774.5521719959388
0 467.97213910061106 1 406.53343860818086 2 444.22286987753836 3 955.5681534726767 4 111.97284035099497 5 133.19895201674095 6 891.4221771039471 7 670.9762763540722 8 90.37774548852491 9 859.7973102154169
0 658.2870790238899 1 857.1658531784318 2 423.33246247708627 3 68.44038858674755 4 840.8654997524043 5 414.16120495707753 6 855.9245112436296 7 503.5572260155891 8 750.272899656664 9 309.51503644005345
0 83.7945017460761 1 183.46293612217102 2 76.91976952329247 3 546.497783618923 4 89.2823920812733 5 913.511532447421 6 144.03982482380263 7 804.3017686379716 8 873.2609991955876 9 338.5608703717173
0 442.792835974469 1 639.0051412109397 2 73.87342958541527 3 731.6426089444245 4 347.04574013411093 5 61.59491588606896 6 448.2349113243452 7 687.9267189167471 8 356.04526597237873 9 161.43611597151417
0 881.7857765405004 1 874.2975097267097 2 263.5876471249573 3 208.19169064076988 4 191.38978743635266 5 731.1168191068206 6 341.96339885535 7 288.3480072814956 8 36.46035167781211 9 898.0399043721787
0 35.90947253570111 1 155.18026124425248 2 306.36656818775117 3 608.0715708304596 4 654.0360022908854 5 398.20529416772183 6 523.1226705779621 7 33.40171881983659 8 284.71247170722444 9 452.9114347891493
0 247.8959601789917 1 824.9436390663415 2 410.1944743589865 3 220.83029182704544 4 995.1824180417444 5 693.9139072676522 6 818.8530249320855 7 297.82020817668234 8 892.5934932114208 9 835.2381374100586
0 943.7271353659744 1 891.7687165600214 2 100.07362808485415 3 553.0448977540528 4 142.26329783452698 5 512.7891299015331 6 120.02545506290363 7 141.01908004546584 8 365.02744349741414 9 415.38598927028863
0 238.25795515818257 1 407.9255401989458 2 326.37961660245804 3 649.9944828540335 4 641.8926395523184 5 843.1853979610921 6 477.5864921088811 7 224.76124049057884 8 306.3637021870058 9 462.99002822195814
0 131.6140068659562 1 548.4268666897647 2 313.4303924484739 3 849.07108172511 4 581.889749043069 5 892.6948545196133 6 125.68342330108075 7 786.9109326885055 8 387.65390303721585 9 975.5275688968179
0 215.37180928276422 1 95.87265005236114 2 806.1284477695798 3 192.3964636332189 4 623.5025217174126 5 11.45788515543864 6 29.625053497441858 7 225.63220654383395 8 242.07251762351243 9 523.6584841922461
0 962.8856130205821 1 973.6695642242233 2 35.98169778885033 3 548.1584577194687 4 319.4031855627811 5 746.1628421333505 6 36.64396472537661 7 720.9637102058509 8 123.20675187900493 9 677.6590790043803
0 608.5658236730823 1 931.8902500358678 2 135.60904706220424 3 231.76015211054946 4 432.19333855438543 5 373.2241812066828 6 354.715794678992 7 364.47843081901425 8 639.1418396471772 9 17.78318313260732
0 360.0724553134875 1 698.7970668705719 2 807.5178379224665 3 980.554199874909 4 373.6860269743599 5 590.2825042052378 6 796.418449084423 7 121.06073594296589 8 742.8002748875916 9 508.9650671183627
0 975.8504169211365 1 527.6210653410534 2 5.22624780802427 3 572.602859682252 4 57.2501996903773 5 426.69913160999283 6 792.7333978304245 7 361.87491940742575 8 522.5052467924681 9 974.6211218901876
0 702.9925417940526 1 383.01156947635303 2 723.8786017349951 3 161.0333654786686 4 538.82817513653 5 687.8628054363572 6 720.520235845638 7 828.6105644318369 8 590.0855511185498 9 173.43025508779465
0 357.3129674447205 1 359.68904468800446 2 246.24717258151546 3 25.44370964005761 4 444.644382578751 5 138.69537362925558 6 678.0435384040576 7 661.6504205576599 8 556.3236148631781 9 294.4687307167398
